QueryId,EntityId
INEX_LD-2009022,<dbpedia:Frico>
INEX_LD-2009022,<dbpedia:Boli_(plantain)>
INEX_LD-2009022,<dbpedia:Sopa_paraguaya>
INEX_LD-2009022,<dbpedia:Sayur_Lodeh>
INEX_LD-2009022,<dbpedia:Colcannon>
INEX_LD-2009022,<dbpedia:Kiviak>
INEX_LD-2009022,<dbpedia:Miang_kham>
INEX_LD-2009022,<dbpedia:Bake_and_Shark>
INEX_LD-2009022,<dbpedia:MangÃº>
INEX_LD-2009022,<dbpedia:Arizona_cheese_crisp>
INEX_LD-2009022,<dbpedia:Nasi_gurih>
INEX_LD-2009022,<dbpedia:Conch_soup>
INEX_LD-2009022,<dbpedia:Pork_and_beans>
INEX_LD-2009022,<dbpedia:Khmer_(food)>
INEX_LD-2009053,<dbpedia:Sisu_Auto>
INEX_LD-2009053,<dbpedia:Saab_automobile>
INEX_LD-2009053,<dbpedia:List_of_rolling_stock_manufacturers>
INEX_LD-2009053,<dbpedia:Aarne_Lakomaa>
INEX_LD-2009053,<dbpedia:Automotive_industry_in_Australia>
INEX_LD-2009053,<dbpedia:Saab_90>
INEX_LD-2009053,<dbpedia:Saab_Formula_Junior>
INEX_LD-2009053,<dbpedia:SAAB_9-2>
INEX_LD-2009053,<dbpedia:BjÃ¶rn_Envall>
INEX_LD-2009053,<dbpedia:Saab_Catherina>
INEX_LD-2009053,<dbpedia:Saab_93>
INEX_LD-2009053,<dbpedia:Saab_95>
INEX_LD-2009053,<dbpedia:Saab_Quantum>
INEX_LD-2009053,<dbpedia:Saab_9000>
INEX_LD-2009053,<dbpedia:Saab-Scania>
INEX_LD-2009053,<dbpedia:Saab_9-3>
INEX_LD-2009053,<dbpedia:Saab_PhoeniX>
INEX_LD-2009053,<dbpedia:Saab_900>
INEX_LD-2009053,<dbpedia:Saab_9-5>
INEX_LD-2009053,<dbpedia:Saab_Ursaab>
INEX_LD-2009053,<dbpedia:Saab_Information_Display>
INEX_LD-2009053,<dbpedia:Combi_coupÃ©>
INEX_LD-2009053,<dbpedia:Saab_99>
INEX_LD-2009053,<dbpedia:Ford_Taunus_V4_engine>
INEX_LD-2009053,<dbpedia:Saab_9-X>
INEX_LD-2009053,<dbpedia:Saab_MFI13>
INEX_LD-2009053,<dbpedia:Saab_9-4X>
INEX_LD-2009053,<dbpedia:Saab_Monster>
INEX_LD-2009053,<dbpedia:Sisu_A2045>
INEX_LD-2009053,<dbpedia:Saab_V8>
INEX_LD-2009053,<dbpedia:Nokian_Tyres>
INEX_LD-2009053,<dbpedia:List_of_Saab_passenger_cars>
INEX_LD-2009053,<dbpedia:Saab_Car_Museum>
INEX_LD-2009053,<dbpedia:Saab_Turbo_Mobil_Challenge>
INEX_LD-2009053,<dbpedia:JL_Racing>
INEX_LD-2009053,<dbpedia:Cadillac_BLS>
INEX_LD-2009053,<dbpedia:Buffalo_Car_Manufacturing_Company>
INEX_LD-2009053,<dbpedia:Saab_Sonett>
INEX_LD-2009053,<dbpedia:Sisu_A-45>
INEX_LD-2009053,<dbpedia:Toppola>
INEX_LD-2009053,<dbpedia:TrollhÃ¤ttan_assembly>
INEX_LD-2009053,<dbpedia:Saab_Group>
INEX_LD-2009053,<dbpedia:Valmet_Automotive>
INEX_LD-2009053,<dbpedia:Saab_96>
INEX_LD-2009053,<dbpedia:Opel_Calibra>
INEX_LD-2009053,<dbpedia:Sisu_Axles>
INEX_LD-2009053,<dbpedia:Robert_J._Sinclair>
INEX_LD-2009053,<dbpedia:Saab_35_Draken>
INEX_LD-2009053,<dbpedia:Saab_38>
INEX_LD-2009053,<dbpedia:Automotive_industry_in_Sweden>
INEX_LD-2009053,<dbpedia:Saab_9-X_Air>
INEX_LD-2009053,<dbpedia:List_of_surviving_Saab_35_Drakens>
INEX_LD-2009053,<dbpedia:Sisu_SA-240>
INEX_LD-2009053,<dbpedia:Mastretta>
INEX_LD-2009053,<dbpedia:Patria_Pasi>
INEX_LD-2009053,<dbpedia:Finlandia_(car)>
INEX_LD-2009053,<dbpedia:Sisu_Nasu>
INEX_LD-2009053,<dbpedia:National_Steel_Car>
INEX_LD-2009053,<dbpedia:American_car_and_foundry_company>
INEX_LD-2009053,<dbpedia:Stahlberg_Models>
INEX_LD-2009053,<dbpedia:Minor_automotive_manufacturing_groups>
INEX_LD-2009053,<dbpedia:Hofmeister_kink>
INEX_LD-2009053,<dbpedia:UNO_001>
INEX_LD-2009053,<dbpedia:Sisu_SA-110>
INEX_LD-2009053,<dbpedia:Sisu_KB-124>
INEX_LD-2009053,<dbpedia:Spyker_N.V.>
INEX_LD-2009053,<dbpedia:Lists_of_automobile-related_articles>
INEX_LD-2009053,<dbpedia:Sisu_1A>
INEX_LD-2009053,<dbpedia:Patria_Pasi_variants>
INEX_LD-2009053,<dbpedia:Sisu_R-141>
INEX_LD-2009053,<dbpedia:Juutila_Foundry>
INEX_LD-2009053,<dbpedia:Cargotec>
INEX_LD-2009053,<dbpedia:Saab_Toad>
INEX_LD-2009053,<dbpedia:1957_in_sports>
INEX_LD-2009053,<dbpedia:Elcat_Electric_Vehicles>
INEX_LD-2009053,<dbpedia:Gunnar_A._SjÃ¶gren>
INEX_LD-2009053,<dbpedia:EV1_(disambiguation)>
INEX_LD-2009053,<dbpedia:Sisu_(1976_icebreaker)>
INEX_LD-2009053,<dbpedia:Stansaab>
INEX_LD-2009053,<dbpedia:Sisu_E13TP>
INEX_LD-2009053,<dbpedia:Dala7>
INEX_LD-2009053,<dbpedia:Automotive_industry_in_Spain>
INEX_LD-2009053,<dbpedia:Automotive_industry_in_Bangladesh>
INEX_LD-2009053,<dbpedia:Sisu_KB-24>
INEX_LD-2009053,<dbpedia:Wiima_(car)>
INEX_LD-2009053,<dbpedia:Thrall_Car_Manufacturing_Company>
INEX_LD-2009053,<dbpedia:Sisu_KB-45>
INEX_LD-2009053,<dbpedia:Sisu_KB-46>
INEX_LD-2009053,<dbpedia:Sisu_SA-150>
INEX_LD-2009053,<dbpedia:Saab_Bofors_Dynamics_CBJ-MS>
INEX_LD-2009053,<dbpedia:AB_NykÃ¶pings_Automobilfabrik>
INEX_LD-2009053,<dbpedia:MalmÃ¶_Flygindustri>
INEX_LD-2009053,<dbpedia:SOMACA>
INEX_LD-2009053,<dbpedia:Lohr_Industrie>
INEX_LD-2009053,<dbpedia:Hydrauliska_Industri_AB>
INEX_LD-2009053,<dbpedia:Autokoritehdas>
INEX_LD-2009053,<dbpedia:Autoteollisuus-Bilindustri>
INEX_LD-2009053,<dbpedia:Big_Three_(automobile_manufacturers)>
INEX_LD-2009062,<dbpedia:Social_network_change_detection>
INEX_LD-2009062,<dbpedia:Assortative_mixing>
INEX_LD-2009062,<dbpedia:Taste_networking>
INEX_LD-2009062,<dbpedia:Group_Selection>
INEX_LD-2009062,<dbpedia:Social_network_advertising>
INEX_LD-2009062,<dbpedia:Jain_Community>
INEX_LD-2009062,<dbpedia:Group_(online_social_networking)>
INEX_LD-2009062,<dbpedia:Social_network_aggregation>
INEX_LD-2009062,<dbpedia:Privacy_concerns_with_social_networking_services>
INEX_LD-2009062,<dbpedia:Social_network_analysis_(criminology)>
INEX_LD-2009062,<dbpedia:Buddypress>
INEX_LD-2009062,<dbpedia:FxStat_Group>
INEX_LD-2009062,<dbpedia:Comparison_of_social_networking_software>
INEX_LD-2009062,<dbpedia:Diaspora_(social_network)>
INEX_LD-2009062,<dbpedia:Official_function>
INEX_LD-2009062,<dbpedia:Social_graph>
INEX_LD-2009062,<dbpedia:Elgg_(software)>
INEX_LD-2009062,<dbpedia:Social_network_hosting_service>
INEX_LD-2009062,<dbpedia:International_Social_Cognition_Network>
INEX_LD-2009062,<dbpedia:Collective_network>
INEX_LD-2009062,<dbpedia:European_Anti_Poverty_Network>
INEX_LD-2009062,<dbpedia:Draugiem.lv>
INEX_LD-2009062,<dbpedia:Ping.fm>
INEX_LD-2009062,<dbpedia:Ontario_Social_Safety_Network>
INEX_LD-2009062,<dbpedia:Structural_cohesion>
INEX_LD-2009062,<dbpedia:Privy.net>
INEX_LD-2009062,<dbpedia:Social_information_processing_(Theory)>
INEX_LD-2009062,<dbpedia:Facebook_diplomacy>
INEX_LD-2009062,<dbpedia:BAND_(application)>
INEX_LD-2009062,<dbpedia:Digital_brand_engagement>
INEX_LD-2009062,<dbpedia:Viral_marketing>
INEX_LD-2009062,<dbpedia:MotorCityConnect>
INEX_LD-2009062,<dbpedia:MoSoSo>
INEX_LD-2009062,<dbpedia:Organizational_network_analysis>
INEX_LD-2009062,<dbpedia:NetMiner>
INEX_LD-2009062,<dbpedia:Spire_(social_networking_service)>
INEX_LD-2009062,<dbpedia:Speech_community>
INEX_LD-2009062,<dbpedia:The_establishment>
INEX_LD-2009062,<dbpedia:Social_invisibility>
INEX_LD-2009062,<dbpedia:GSM>
INEX_LD-2009062,<dbpedia:Primary_and_secondary_groups>
INEX_LD-2009062,<dbpedia:E-Dostluk>
INEX_LD-2009062,<dbpedia:The_Draugiem_Group>
INEX_LD-2009062,<dbpedia:ICVolunteers>
INEX_LD-2009062,<dbpedia:Adolescent_cliques>
INEX_LD-2009062,<dbpedia:Adaptation_and_Natural_Selection>
INEX_LD-2009062,<dbpedia:Krackhardt_E/I_Ratio>
INEX_LD-2009062,<dbpedia:Peer-to-peer_renting>
INEX_LD-2009062,<dbpedia:GGV_Capital>
INEX_LD-2009062,<dbpedia:Pheed>
INEX_LD-2009062,<dbpedia:Exo_platform>
INEX_LD-2009062,<dbpedia:MouseHunt_(game)>
INEX_LD-2009062,<dbpedia:Equality_Trust>
INEX_LD-2009062,<dbpedia:Village_Ventures>
INEX_LD-2009062,<dbpedia:Biased_random_walk_on_a_graph>
INEX_LD-2009062,<dbpedia:Semiotics_of_Social_Networking>
INEX_LD-2009062,<dbpedia:Kactoos>
INEX_LD-2009062,<dbpedia:Hierarchical_network_model>
INEX_LD-2009062,<dbpedia:MapHook>
INEX_LD-2009062,<dbpedia:Kiwibox>
INEX_LD-2009062,<dbpedia:Audimated>
INEX_LD-2009062,<dbpedia:Artificial_immune_system>
INEX_LD-2009062,<dbpedia:Bridge_(interpersonal)>
INEX_LD-2009062,<dbpedia:Kevin_Friend>
INEX_LD-2009062,<dbpedia:Buzz_Bin>
INEX_LD-2009062,<dbpedia:Things_Bogans_Like>
INEX_LD-2009062,<dbpedia:Lang-8>
INEX_LD-2009062,<dbpedia:Ankita_Gaba>
INEX_LD-2009062,<dbpedia:Tawkers>
INEX_LD-2009062,<dbpedia:Amunzi>
INEX_LD-2009062,<dbpedia:Busuu>
INEX_LD-2009062,<dbpedia:Hookt>
INEX_LD-2009062,<dbpedia:Brian_Malouf>
INEX_LD-2009062,<dbpedia:Qzone>
INEX_LD-2009062,<dbpedia:Waiz_Wasey>
INEX_LD-2009062,<dbpedia:PeerPong>
INEX_LD-2009062,<dbpedia:Bertram_Gawronski>
INEX_LD-2009062,<dbpedia:Medium_(publishing_platform)>
INEX_LD-2009062,<dbpedia:Media-independent_handover>
INEX_LD-2009062,<dbpedia:AirG_Inc.>
INEX_LD-2009062,<dbpedia:Tampere_Region_Exchange>
INEX_LD-2009062,<dbpedia:Heello>
INEX_LD-2009062,<dbpedia:Plinga>
INEX_LD-2009062,<dbpedia:Strong_reciprocity>
INEX_LD-2009062,<dbpedia:Aligned_Signs>
INEX_LD-2009062,<dbpedia:GamaSutra>
INEX_LD-2009062,<dbpedia:Mark_Tetto>
INEX_LD-2009062,<dbpedia:Lower_Merion_High_School>
INEX_LD-2009062,<dbpedia:Seddity>
INEX_LD-2009062,<dbpedia:Zachary's_karate_club>
INEX_LD-2009062,<dbpedia:OUTeverywhere>
INEX_LD-2009062,<dbpedia:Course_Hero>
INEX_LD-2009062,<dbpedia:Castles_in_the_Sky_(film)>
INEX_LD-2009062,<dbpedia:Oportunidades>
INEX_LD-2009062,<dbpedia:Homo_consumericus>
INEX_LD-2009062,<dbpedia:Frederick_Osborn>
INEX_LD-2009062,<dbpedia:Consequential_strangers>
INEX_LD-2009062,<dbpedia:Shervin_Pishevar>
INEX_LD-2009062,<dbpedia:Circular_(application)>
INEX_LD-2009062,<dbpedia:Friend_of_a_friend>
INEX_LD-2009074,<dbpedia:Web_mapping>
INEX_LD-2009074,<dbpedia:Web_Crawler>
INEX_LD-2009074,<dbpedia:HTML5test>
INEX_LD-2009074,<dbpedia:Katchalski-Katzir_algorithm>
INEX_LD-2009074,<dbpedia:Teiresias_algorithm>
INEX_LD-2009074,<dbpedia:Smithâ€“Waterman_algorithm>
INEX_LD-2009074,<dbpedia:CLEVER_project>
INEX_LD-2009074,<dbpedia:Algorithm_design>
INEX_LD-2009074,<dbpedia:Content_protection_network>
INEX_LD-2009074,<dbpedia:Theoretical_computer_science>
INEX_LD-2009074,<dbpedia:Algorithmics_Inc.>
INEX_LD-2009074,<dbpedia:Ricardo_Baeza-Yates>
INEX_LD-2009074,<dbpedia:Lossy_Count_Algorithm>
INEX_LD-2009074,<dbpedia:Raymond's_algorithm>
INEX_LD-2009074,<dbpedia:Web_search_engine>
INEX_LD-2009074,<dbpedia:Intersection_algorithm>
INEX_LD-2009074,<dbpedia:Brotli>
INEX_LD-2009074,<dbpedia:Spider_Trap>
INEX_LD-2009074,<dbpedia:Boruta_(algorithm)>
INEX_LD-2009074,<dbpedia:Disparity_filter_algorithm_of_weighted_network>
INEX_LD-2009074,<dbpedia:Web_index>
INEX_LD-2009074,<dbpedia:Diffbot>
INEX_LD-2009074,<dbpedia:Browser_speed_test>
INEX_LD-2009074,<dbpedia:Swoogle>
INEX_LD-2009074,<dbpedia:Webometrics_Ranking_of_World_Universities>
INEX_LD-2009074,<dbpedia:Iterative_Viterbi_decoding>
INEX_LD-2009074,<dbpedia:TrustRank>
INEX_LD-2009074,<dbpedia:HITS_algorithm>
INEX_LD-2009074,<dbpedia:CN2_algorithm>
INEX_LD-2009074,<dbpedia:LIRS_caching_algorithm>
INEX_LD-2009074,<dbpedia:C4.5_algorithm>
INEX_LD-2009074,<dbpedia:Out-of-core_algorithm>
INEX_LD-2009074,<dbpedia:Mobilegeddon>
INEX_LD-2009074,<dbpedia:NetJet>
INEX_LD-2009074,<dbpedia:Focused_crawler>
INEX_LD-2009074,<dbpedia:Yebol>
INEX_LD-2009074,<dbpedia:Direct_Hit_Technologies>
INEX_LD-2009074,<dbpedia:Hilltop_algorithm>
INEX_LD-2009074,<dbpedia:Social_Search>
INEX_LD-2009074,<dbpedia:GiveALink.org>
INEX_LD-2009074,<dbpedia:Spamdexing>
INEX_LD-2009074,<dbpedia:MaMF>
INEX_LD-2009074,<dbpedia:Manhattan_address_algorithm>
INEX_LD-2009074,<dbpedia:Web_Bot>
INEX_LD-2009074,<dbpedia:Web_indexing>
INEX_LD-2009074,<dbpedia:Pairwise_Algorithm>
INEX_LD-2009074,<dbpedia:British_Museum_algorithm>
INEX_LD-2009074,<dbpedia:Forecast.it>
INEX_LD-2009074,<dbpedia:Viralg>
INEX_LD-2009074,<dbpedia:Cleverbot>
INEX_LD-2009074,<dbpedia:Certificate_server>
INEX_LD-2009074,<dbpedia:Torsten_Suel>
INEX_LD-2009074,<dbpedia:BarabÃ¡siâ€“Albert_model>
INEX_LD-2009074,<dbpedia:Monika_Henzinger>
INEX_LD-2009074,<dbpedia:Simon_Plouffe>
INEX_LD-2009074,<dbpedia:Smashing_magazine>
INEX_LD-2009074,<dbpedia:Adversarial_information_retrieval>
INEX_LD-2009074,<dbpedia:Spam_in_blogs>
INEX_LD-2009074,<dbpedia:Rank_SIFT>
INEX_LD-2009074,<dbpedia:AIM_Fight>
INEX_LD-2009074,<dbpedia:Naranjo_algorithm>
INEX_LD-2009074,<dbpedia:Search_link_optimization>
INEX_LD-2009074,<dbpedia:FreshyMap>
INEX_LD-2009074,<dbpedia:Traffic_generation_model>
INEX_LD-2009074,<dbpedia:WS-Policy>
INEX_LD-2009074,<dbpedia:Prabhakar_Raghavan>
INEX_LD-2009074,<dbpedia:2345.com>
INEX_LD-2009074,<dbpedia:Robo-advisor>
INEX_LD-2009074,<dbpedia:Google_bomb>
INEX_LD-2009074,<dbpedia:Finday>
INEX_LD-2009074,<dbpedia:Http_compression>
INEX_LD-2009074,<dbpedia:List_ranking>
INEX_LD-2009074,<dbpedia:Phylo_(video_game)>
INEX_LD-2009074,<dbpedia:Scoring_algorithm>
INEX_LD-2009074,<dbpedia:Topic-Sensitive_PageRank>
INEX_LD-2009074,<dbpedia:Healia>
INEX_LD-2009074,<dbpedia:Discounted_cumulative_gain>
INEX_LD-2009074,<dbpedia:Sproose>
INEX_LD-2009074,<dbpedia:Findability>
INEX_LD-2009074,<dbpedia:Applied_Semantics>
INEX_LD-2009074,<dbpedia:CCWAPSS>
INEX_LD-2009074,<dbpedia:Social_news>
INEX_LD-2009074,<dbpedia:Wazap!>
INEX_LD-2009074,<dbpedia:ICU_scoring_systems>
INEX_LD-2009074,<dbpedia:Google_penalty>
INEX_LD-2009074,<dbpedia:PSQM>
INEX_LD-2009074,<dbpedia:PEVQ>
INEX_LD-2009074,<dbpedia:Dock>
INEX_LD-2009074,<dbpedia:Janet_TV>
INEX_LD-2009074,<dbpedia:Sultan_Ageng_Tirtayasa_University>
INEX_LD-2009074,<dbpedia:Spatial_Database>
INEX_LD-2009074,<dbpedia:PostRank>
INEX_LD-2009074,<dbpedia:Google_Panda>
INEX_LD-2009074,<dbpedia:Heuristic_function>
INEX_LD-2009074,<dbpedia:RRQR_factorization>
INEX_LD-2009074,<dbpedia:Query_level_feature>
INEX_LD-2009074,<dbpedia:Haralambos_â€œBabisâ€�_Marmanis>
INEX_LD-2009074,<dbpedia:Ranking_SVM>
INEX_LD-2009074,<dbpedia:SCImago_Journal_Rank>
INEX_LD-2009074,"<dbpedia:Workshop_on_Logic,_Language,_Information_and_Computation>"
INEX_LD-2009111,<dbpedia:Solar_power_in_the_United_States>
INEX_LD-2009111,<dbpedia:List_of_power_stations_in_South_Africa>
INEX_LD-2009111,<dbpedia:List_of_monitored_photovoltaic_power_stations>
INEX_LD-2009111,<dbpedia:List_of_solar-powered_products>
INEX_LD-2009111,<dbpedia:List_of_power_stations_in_Massachusetts>
INEX_LD-2009111,<dbpedia:List_of_solar_thermal_power_stations>
INEX_LD-2009111,<dbpedia:Growth_of_photovoltaics>
INEX_LD-2009111,<dbpedia:Solar_power_plants_in_the_Mojave_Desert>
INEX_LD-2009111,<dbpedia:List_of_photovoltaic_power_stations>
INEX_LD-2009111,<dbpedia:Renewable_energy_in_the_United_States>
INEX_LD-2009111,<dbpedia:Mount_Signal_Solar>
INEX_LD-2009111,<dbpedia:Mojave_Solar_Project>
INEX_LD-2009111,<dbpedia:Solar_power_by_country>
INEX_LD-2009111,<dbpedia:Solar_thermal_energy>
INEX_LD-2009111,<dbpedia:Solar_power_tower>
INEX_LD-2009111,<dbpedia:Concentrated_Solar_Power>
INEX_LD-2009111,<dbpedia:Ain_Beni_Mathar_Integrated_Thermo_Solar_Combined_Cycle_Power_Plant>
INEX_LD-2009111,<dbpedia:Solar_power_in_Japan>
INEX_LD-2009111,<dbpedia:Genesis_Solar_Energy_Project>
INEX_LD-2009111,<dbpedia:Ivanpah_Solar_Power_Facility>
INEX_LD-2009111,<dbpedia:Copper_Mountain_Solar_Facility>
INEX_LD-2009111,<dbpedia:Solar_power_in_Cyprus>
INEX_LD-2009111,<dbpedia:Solar_power_in_Austria>
INEX_LD-2009111,<dbpedia:Solnova_Solar_Power_Station>
INEX_LD-2009111,<dbpedia:Nevada_Solar_One>
INEX_LD-2009111,<dbpedia:Termosolar_Borges>
INEX_LD-2009111,<dbpedia:Solar_power_in_the_Netherlands>
INEX_LD-2009111,<dbpedia:CopiapÃ³_Solar_Project>
INEX_LD-2009111,<dbpedia:Renewable_energy_in_the_European_Union>
INEX_LD-2009111,<dbpedia:Solar_power_in_Colorado>
INEX_LD-2009111,<dbpedia:Solar_Ark>
INEX_LD-2009111,<dbpedia:PS20_solar_power_plant>
INEX_LD-2009111,<dbpedia:Wyandot_Solar_Facility>
INEX_LD-2009111,<dbpedia:Hambantota_Solar_Power_Station>
INEX_LD-2009111,<dbpedia:Solar_power_in_Morocco>
INEX_LD-2009111,<dbpedia:El_Dorado_Solar_Power_Plant>
INEX_LD-2009111,<dbpedia:Solar_Systems_(company)>
INEX_LD-2009111,<dbpedia:PS10_solar_power_plant>
INEX_LD-2009111,<dbpedia:Index_of_solar_energy_articles>
INEX_LD-2009111,<dbpedia:Rice_Solar_Energy_Project>
INEX_LD-2009111,<dbpedia:Mildura_Solar_concentrator_power_station>
INEX_LD-2009111,<dbpedia:David_Mills_(solar_researcher)>
INEX_LD-2009111,<dbpedia:Archimede_solar_power_plant>
INEX_LD-2009111,<dbpedia:Mojave_Solar_Park>
INEX_LD-2009111,<dbpedia:Space_Coast_Next_Generation_Solar_Energy_Center>
INEX_LD-2009111,<dbpedia:Rio_Mesa_Solar_Electric_Generating_Facility>
INEX_LD-2009111,<dbpedia:Toul-RosiÃ¨res_Solar_Park>
INEX_LD-2009111,<dbpedia:Solel>
INEX_LD-2009111,<dbpedia:National_Solar_Thermal_Test_Facility>
INEX_LD-2009111,<dbpedia:Mont-Louis_Solar_Furnace>
INEX_LD-2009111,<dbpedia:Cerro_Dominador_Solar_Thermal_Plant>
INEX_LD-2009111,<dbpedia:Solar_shingle>
INEX_LD-2009111,<dbpedia:Cimarron_Solar_Facility>
INEX_LD-2009111,<dbpedia:SunLight_General_Capital>
INEX_LD-2009111,<dbpedia:Solar_power_in_Turkey>
INEX_LD-2009111,<dbpedia:Solar_power_in_Lithuania>
INEX_LD-2009111,<dbpedia:Solar_power_in_Ukraine>
INEX_LD-2009111,<dbpedia:Solar_power_in_Portugal>
INEX_LD-2009111,<dbpedia:Taketoyo_Thermal_Power_Plant>
INEX_LD-2009111,<dbpedia:Blue_Wing_Solar_Project>
INEX_LD-2009111,<dbpedia:Solar_pond>
INEX_LD-2009111,<dbpedia:Avra_Valley_Solar_Generating_Station>
INEX_LD-2009111,<dbpedia:Gottelborn_Solar_Park>
INEX_LD-2009111,<dbpedia:Livada_Solar_Park>
INEX_LD-2009111,<dbpedia:Solar_chimney>
INEX_LD-2009111,<dbpedia:Alvarado_I>
INEX_LD-2009111,<dbpedia:Avenal_Solar_Facility>
INEX_LD-2009111,<dbpedia:Solar_panels_on_spacecraft>
INEX_LD-2009111,<dbpedia:Stillwater_site>
INEX_LD-2009111,<dbpedia:Topray_Solar>
INEX_LD-2009111,<dbpedia:NextEra_Energy_Resources>
INEX_LD-2009111,<dbpedia:RV_Apex_Solar>
INEX_LD-2009111,<dbpedia:Solar_flower_tower>
INEX_LD-2009111,<dbpedia:Casas_de_Los_Pinos_Solar_Power_Plant>
INEX_LD-2009111,<dbpedia:Balance_of_system>
INEX_LD-2009111,<dbpedia:Torresol_Energy>
